svs_file,y,split,pair_id,COMPOUND_NAME,EXP_ID,GROUP_ID,INDIVIDUAL_ID,file_path,url,max_grade,n_findings,n_findings_spont,dose_level,grade_ord
11918.svs,1,train,E0292-G08-P0,flutamide,292,8,1,dataset/wsi/abnormal/11918.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11918.svs,minimal,2,1,Low,1
11935.svs,0,train,E0292-G08-P1,flutamide,292,8,5,dataset/wsi/normal/11935.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11935.svs,normal,0,0,Low,0
11925.svs,1,train,E0292-G08-P1,flutamide,292,8,3,dataset/wsi/abnormal/11925.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11925.svs,slight,1,0,Low,2
11864.svs,0,train,E0292-G11-P0,flutamide,292,11,5,dataset/wsi/normal/11864.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11864.svs,normal,0,0,Middle,0
11850.svs,1,train,E0292-G11-P0,flutamide,292,11,2,dataset/wsi/abnormal/11850.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11850.svs,minimal,1,0,Middle,1
11717.svs,0,train,E0292-G13-P0,flutamide,292,13,1,dataset/wsi/normal/11717.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11717.svs,normal,0,0,High,0
11722.svs,1,train,E0292-G13-P0,flutamide,292,13,3,dataset/wsi/abnormal/11722.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11722.svs,minimal,1,0,High,1
11720.svs,0,train,E0292-G13-P1,flutamide,292,13,2,dataset/wsi/normal/11720.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11720.svs,normal,0,0,High,0
11727.svs,1,train,E0292-G13-P1,flutamide,292,13,5,dataset/wsi/abnormal/11727.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/flutamide/Liver/11727.svs,minimal,1,0,High,1
33352.svs,0,train,E0297-G12-P0,tamoxifen,297,12,1,dataset/wsi/normal/33352.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tamoxifen/Liver/33352.svs,normal,0,0,Middle,0
33358.svs,1,train,E0297-G12-P0,tamoxifen,297,12,4,dataset/wsi/abnormal/33358.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tamoxifen/Liver/33358.svs,minimal,1,0,Middle,1
33361.svs,0,train,E0297-G13-P0,tamoxifen,297,13,1,dataset/wsi/normal/33361.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tamoxifen/Liver/33361.svs,normal,0,0,High,0
33366.svs,1,train,E0297-G13-P0,tamoxifen,297,13,4,dataset/wsi/abnormal/33366.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tamoxifen/Liver/33366.svs,minimal,1,0,High,1
33390.svs,0,train,E0297-G16-P0,tamoxifen,297,16,2,dataset/wsi/normal/33390.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tamoxifen/Liver/33390.svs,normal,0,0,High,0
33387.svs,1,train,E0297-G16-P0,tamoxifen,297,16,1,dataset/wsi/abnormal/33387.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tamoxifen/Liver/33387.svs,minimal,1,0,High,1
33396.svs,0,train,E0297-G16-P1,tamoxifen,297,16,5,dataset/wsi/normal/33396.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tamoxifen/Liver/33396.svs,normal,0,0,High,0
33393.svs,1,train,E0297-G16-P1,tamoxifen,297,16,3,dataset/wsi/abnormal/33393.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tamoxifen/Liver/33393.svs,minimal,1,0,High,1
13050.svs,0,train,E0303-G08-P0,chlormezanone,303,8,1,dataset/wsi/normal/13050.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13050.svs,normal,0,0,Low,0
13057.svs,1,train,E0303-G08-P0,chlormezanone,303,8,4,dataset/wsi/abnormal/13057.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13057.svs,minimal,1,0,Low,1
13082.svs,0,train,E0303-G11-P0,chlormezanone,303,11,1,dataset/wsi/normal/13082.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13082.svs,normal,0,0,Middle,0
13088.svs,1,train,E0303-G11-P0,chlormezanone,303,11,4,dataset/wsi/abnormal/13088.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13088.svs,slight,1,0,Middle,2
13103.svs,0,train,E0303-G13-P0,chlormezanone,303,13,1,dataset/wsi/normal/13103.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13103.svs,normal,0,0,High,0
13105.svs,1,train,E0303-G13-P0,chlormezanone,303,13,2,dataset/wsi/abnormal/13105.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13105.svs,minimal,1,0,High,1
13107.svs,0,train,E0303-G13-P1,chlormezanone,303,13,3,dataset/wsi/normal/13107.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13107.svs,normal,0,0,High,0
13109.svs,1,train,E0303-G13-P1,chlormezanone,303,13,4,dataset/wsi/abnormal/13109.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13109.svs,minimal,1,0,High,1
13114.svs,0,train,E0303-G14-P0,chlormezanone,303,14,1,dataset/wsi/normal/13114.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13114.svs,normal,0,0,High,0
13116.svs,1,train,E0303-G14-P0,chlormezanone,303,14,2,dataset/wsi/abnormal/13116.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13116.svs,minimal,1,0,High,1
13118.svs,0,train,E0303-G14-P1,chlormezanone,303,14,3,dataset/wsi/normal/13118.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13118.svs,normal,0,0,High,0
13120.svs,1,train,E0303-G14-P1,chlormezanone,303,14,4,dataset/wsi/abnormal/13120.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13120.svs,minimal,1,0,High,1
13125.svs,0,train,E0303-G15-P0,chlormezanone,303,15,1,dataset/wsi/normal/13125.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13125.svs,normal,0,0,High,0
13127.svs,1,train,E0303-G15-P0,chlormezanone,303,15,2,dataset/wsi/abnormal/13127.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chlormezanone/Liver/13127.svs,minimal,1,0,High,1
33651.svs,0,train,E0305-G10-P0,ethinylestradiol,305,10,1,dataset/wsi/normal/33651.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethinylestradiol/Liver/33651.svs,normal,0,0,Middle,0
33655.svs,1,train,E0305-G10-P0,ethinylestradiol,305,10,3,dataset/wsi/abnormal/33655.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethinylestradiol/Liver/33655.svs,minimal,2,1,Middle,1
33662.svs,0,train,E0305-G11-P0,ethinylestradiol,305,11,2,dataset/wsi/normal/33662.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethinylestradiol/Liver/33662.svs,normal,0,0,Middle,0
33659.svs,1,train,E0305-G11-P0,ethinylestradiol,305,11,1,dataset/wsi/abnormal/33659.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethinylestradiol/Liver/33659.svs,minimal,2,0,Middle,1
33680.svs,0,train,E0305-G13-P0,ethinylestradiol,305,13,1,dataset/wsi/normal/33680.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethinylestradiol/Liver/33680.svs,normal,0,0,High,0
33685.svs,1,train,E0305-G13-P0,ethinylestradiol,305,13,5,dataset/wsi/abnormal/33685.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ethinylestradiol/Liver/33685.svs,minimal,3,1,High,1
11030.svs,0,train,E0308-G15-P0,tetracycline,308,15,1,dataset/wsi/normal/11030.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11030.svs,normal,0,0,High,0
11033.svs,1,train,E0308-G15-P0,tetracycline,308,15,3,dataset/wsi/abnormal/11033.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11033.svs,minimal,1,0,High,1
11031.svs,0,train,E0308-G15-P1,tetracycline,308,15,2,dataset/wsi/normal/11031.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11031.svs,normal,0,0,High,0
11035.svs,1,train,E0308-G15-P1,tetracycline,308,15,4,dataset/wsi/abnormal/11035.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11035.svs,minimal,1,0,High,1
11461.svs,0,train,E0309-G15-P0,tetracycline,309,15,1,dataset/wsi/normal/11461.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11461.svs,normal,0,0,High,0
11463.svs,1,train,E0309-G15-P0,tetracycline,309,15,2,dataset/wsi/abnormal/11463.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11463.svs,minimal,1,0,High,1
11466.svs,0,train,E0309-G15-P1,tetracycline,309,15,3,dataset/wsi/normal/11466.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11466.svs,normal,0,0,High,0
11468.svs,1,train,E0309-G15-P1,tetracycline,309,15,4,dataset/wsi/abnormal/11468.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11468.svs,minimal,1,0,High,1
11472.svs,0,train,E0309-G16-P0,tetracycline,309,16,1,dataset/wsi/normal/11472.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11472.svs,normal,0,0,High,0
11478.svs,1,train,E0309-G16-P0,tetracycline,309,16,4,dataset/wsi/abnormal/11478.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11478.svs,minimal,1,0,High,1
11474.svs,0,train,E0309-G16-P1,tetracycline,309,16,2,dataset/wsi/normal/11474.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11474.svs,normal,0,0,High,0
11480.svs,1,train,E0309-G16-P1,tetracycline,309,16,5,dataset/wsi/abnormal/11480.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/tetracycline/Liver/11480.svs,minimal,1,0,High,1
32268.svs,0,train,E0311-G06-P0,lomustine,311,6,2,dataset/wsi/normal/32268.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/lomustine/Liver/32268.svs,normal,0,0,Low,0
32265.svs,1,train,E0311-G06-P0,lomustine,311,6,1,dataset/wsi/abnormal/32265.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/lomustine/Liver/32265.svs,minimal,1,0,Low,1
32324.svs,0,train,E0311-G11-P0,lomustine,311,11,1,dataset/wsi/normal/32324.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/lomustine/Liver/32324.svs,normal,0,0,Middle,0
32327.svs,1,train,E0311-G11-P0,lomustine,311,11,3,dataset/wsi/abnormal/32327.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/lomustine/Liver/32327.svs,minimal,1,0,Middle,1
32325.svs,0,train,E0311-G11-P1,lomustine,311,11,2,dataset/wsi/normal/32325.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/lomustine/Liver/32325.svs,normal,0,0,Middle,0
32332.svs,1,train,E0311-G11-P1,lomustine,311,11,5,dataset/wsi/abnormal/32332.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/lomustine/Liver/32332.svs,minimal,1,0,Middle,1
34346.svs,0,train,E0319-G11-P0,iproniazid,319,11,1,dataset/wsi/normal/34346.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/iproniazid/Liver/34346.svs,normal,0,0,Middle,0
34360.svs,1,train,E0319-G11-P0,iproniazid,319,11,4,dataset/wsi/abnormal/34360.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/iproniazid/Liver/34360.svs,slight,1,0,Middle,2
34374.svs,0,train,E0319-G12-P0,iproniazid,319,12,2,dataset/wsi/normal/34374.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/iproniazid/Liver/34374.svs,normal,0,0,Middle,0
34369.svs,1,train,E0319-G12-P0,iproniazid,319,12,1,dataset/wsi/abnormal/34369.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/iproniazid/Liver/34369.svs,slight,1,0,Middle,2
15795.svs,0,train,E0324-G11-P0,chloramphenicol,324,11,2,dataset/wsi/normal/15795.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15795.svs,normal,0,0,Middle,0
15793.svs,1,train,E0324-G11-P0,chloramphenicol,324,11,1,dataset/wsi/abnormal/15793.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15793.svs,minimal,1,0,Middle,1
15798.svs,0,train,E0324-G11-P1,chloramphenicol,324,11,4,dataset/wsi/normal/15798.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15798.svs,normal,0,0,Middle,0
15796.svs,1,train,E0324-G11-P1,chloramphenicol,324,11,3,dataset/wsi/abnormal/15796.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15796.svs,minimal,1,0,Middle,1
15813.svs,0,train,E0324-G14-P0,chloramphenicol,324,14,2,dataset/wsi/normal/15813.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15813.svs,normal,0,0,High,0
15812.svs,1,train,E0324-G14-P0,chloramphenicol,324,14,1,dataset/wsi/abnormal/15812.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15812.svs,minimal,1,0,High,1
15814.svs,0,train,E0324-G14-P1,chloramphenicol,324,14,3,dataset/wsi/normal/15814.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15814.svs,normal,0,0,High,0
15816.svs,1,train,E0324-G14-P1,chloramphenicol,324,14,5,dataset/wsi/abnormal/15816.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15816.svs,minimal,1,0,High,1
15820.svs,0,train,E0324-G15-P0,chloramphenicol,324,15,2,dataset/wsi/normal/15820.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15820.svs,normal,0,0,High,0
15817.svs,1,train,E0324-G15-P0,chloramphenicol,324,15,1,dataset/wsi/abnormal/15817.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/chloramphenicol/Liver/15817.svs,slight,1,0,High,2
36428.svs,0,train,E0345-G12-P0,ibuprofen,345,12,1,dataset/wsi/normal/36428.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ibuprofen/Liver/36428.svs,normal,0,0,Middle,0
36434.svs,1,train,E0345-G12-P0,ibuprofen,345,12,2,dataset/wsi/abnormal/36434.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ibuprofen/Liver/36434.svs,slight,1,0,Middle,2
36439.svs,0,train,E0345-G12-P1,ibuprofen,345,12,3,dataset/wsi/normal/36439.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ibuprofen/Liver/36439.svs,normal,0,0,Middle,0
36443.svs,1,train,E0345-G12-P1,ibuprofen,345,12,4,dataset/wsi/abnormal/36443.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ibuprofen/Liver/36443.svs,slight,1,0,Middle,2
36543.svs,0,train,E0345-G16-P0,ibuprofen,345,16,2,dataset/wsi/normal/36543.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ibuprofen/Liver/36543.svs,normal,0,0,High,0
70585.svs,1,train,E0345-G16-P0,ibuprofen,345,16,1,dataset/wsi/abnormal/70585.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/ibuprofen/Liver/70585.svs,slight,1,0,High,2
22694.svs,0,train,E0347-G16-P0,naproxen,347,16,2,dataset/wsi/normal/22694.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/naproxen/Liver/22694.svs,normal,0,0,High,0
22689.svs,1,train,E0347-G16-P0,naproxen,347,16,1,dataset/wsi/abnormal/22689.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/naproxen/Liver/22689.svs,slight,1,0,High,2
70594.svs,0,train,E0348-G13-P0,naproxen,348,13,4,dataset/wsi/normal/70594.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/naproxen/Liver/70594.svs,normal,0,0,High,0
34787.svs,1,train,E0348-G13-P0,naproxen,348,13,1,dataset/wsi/abnormal/34787.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/naproxen/Liver/34787.svs,slight,2,0,High,2
34831.svs,0,train,E0348-G15-P0,naproxen,348,15,1,dataset/wsi/normal/34831.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/naproxen/Liver/34831.svs,normal,0,0,High,0
34835.svs,1,train,E0348-G15-P0,naproxen,348,15,4,dataset/wsi/abnormal/34835.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/naproxen/Liver/34835.svs,slight,1,0,High,2
35156.svs,0,train,E0350-G14-P0,quinidine,350,14,2,dataset/wsi/normal/35156.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35156.svs,normal,0,0,High,0
35151.svs,1,train,E0350-G14-P0,quinidine,350,14,1,dataset/wsi/abnormal/35151.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35151.svs,slight,1,0,High,2
35180.svs,0,train,E0350-G15-P0,quinidine,350,15,2,dataset/wsi/normal/35180.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35180.svs,normal,0,0,High,0
35175.svs,1,train,E0350-G15-P0,quinidine,350,15,1,dataset/wsi/abnormal/35175.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35175.svs,slight,1,0,High,2
35185.svs,0,train,E0350-G15-P1,quinidine,350,15,3,dataset/wsi/normal/35185.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35185.svs,normal,0,0,High,0
35196.svs,1,train,E0350-G15-P1,quinidine,350,15,5,dataset/wsi/abnormal/35196.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35196.svs,slight,1,0,High,2
35201.svs,0,train,E0350-G16-P0,quinidine,350,16,1,dataset/wsi/normal/35201.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35201.svs,normal,0,0,High,0
35207.svs,1,train,E0350-G16-P0,quinidine,350,16,2,dataset/wsi/abnormal/35207.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35207.svs,moderate,1,0,High,3
35222.svs,0,train,E0350-G16-P1,quinidine,350,16,5,dataset/wsi/normal/35222.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35222.svs,normal,0,0,High,0
35212.svs,1,train,E0350-G16-P1,quinidine,350,16,3,dataset/wsi/abnormal/35212.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/quinidine/Liver/35212.svs,slight,1,0,High,2
16711.svs,0,train,E0365-G16-P0,imipramine,365,16,1,dataset/wsi/normal/16711.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/imipramine/Liver/16711.svs,normal,0,0,High,0
16713.svs,1,train,E0365-G16-P0,imipramine,365,16,2,dataset/wsi/abnormal/16713.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/imipramine/Liver/16713.svs,minimal,1,0,High,1
16716.svs,0,train,E0365-G16-P1,imipramine,365,16,4,dataset/wsi/normal/16716.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/imipramine/Liver/16716.svs,normal,0,0,High,0
16715.svs,1,train,E0365-G16-P1,imipramine,365,16,3,dataset/wsi/abnormal/16715.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/imipramine/Liver/16715.svs,minimal,1,0,High,1
33920.svs,0,train,E0366-G11-P0,imipramine,366,11,1,dataset/wsi/normal/33920.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/imipramine/Liver/33920.svs,normal,0,0,Middle,0
33923.svs,1,train,E0366-G11-P0,imipramine,366,11,3,dataset/wsi/abnormal/33923.svs,ftp://ftp.biosciencedbc.jp/archive/open-tggates-pathological-images/LATEST/images/imipramine/Liver/33923.svs,minimal,1,0,Middle,1
